episode_variant,capture_kind,scope,metric,m0,m1,diff_or_value,ci_low,ci_high,n_m0,n_m1,direction
contiguous,legacy,slot,hazard_k4,0.002127659574468085,0.0061755624172915745,0.004047902842823489,0.0004817587819288755,0.007634755781212959,nan,nan,UP
contiguous,legacy,slot,hazard_k5,0.0016849199663016006,0.0054832076764907475,0.003798287710189147,-0.0005780948693809055,0.00832773618922786,nan,nan,UNRESOLVED
contiguous,legacy,slot,hazard_k6,0.0,0.007478632478632479,0.007478632478632479,0.0023121387283236996,0.013402205840004604,nan,nan,UP
contiguous,legacy,slot,hazard_k7,0.002183406113537118,0.006734006734006734,0.004550600620469616,-0.003034674525192674,0.012658618657005617,nan,nan,UNRESOLVED
contiguous,legacy,slot,hazard_k8,0.0,0.007462686567164179,0.007462686567164179,0.0,0.01699029126213592,nan,nan,UNRESOLVED
contiguous,legacy,slot,hazard_k9plus_pooled,0.0,0.00117096018735363,0.00117096018735363,0.0,0.004021447721179625,nan,nan,UNRESOLVED
contiguous,legacy,slot,cif_capture_at_k1,0.0019219307952919023,0.002486808170041206,0.0005648773747493037,-0.0010171790235081373,0.0021478321592475046,nan,nan,UNRESOLVED
contiguous,legacy,slot,cif_capture_at_k2,0.0033936206576989387,0.006339404866023418,0.002945784208324479,0.0007968941700167722,0.0052085475943223,nan,nan,UP
contiguous,legacy,slot,cif_capture_at_k3,0.004301772531127184,0.008723541384406211,0.004421768853279028,0.0019284958328641497,0.007024643464213126,nan,nan,UP
contiguous,legacy,slot,cif_capture_at_k5,0.004985973356580817,0.011233088941743085,0.006247115585162268,0.003185840443170321,0.009332360894837782,nan,nan,UP
contiguous,legacy,slot,cif_capture_at_k8,0.005100649963518192,0.012842211217352042,0.00774156125383385,0.0045546583497546415,0.011038153339820726,nan,nan,UP
contiguous,legacy,response,capture_rate,0.005085895117540687,0.012884267631103074,0.007798372513562387,0.00463381555153707,0.011075949367088608,8848,8848,UP
contiguous,legacy,response,stop_rate,0.990506329113924,0.9815777576853526,-0.008928571428571397,-0.013336347197106635,-0.004633815551536968,8848,8848,DOWN
