tag,sample_id,stable_prompt_id,blocks_after_capture,novel_triples_after_capture,new_gold_triples_after_capture,new_gold_pairs_after_capture,gold_pairs_covered_at_capture,gold_pairs_total
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1063:6,1063,390,0,0,0,17,84
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1063:7,1063,370,0,0,0,4,84
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1065:6,1065,313,0,0,0,16,69
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1066:7,1066,29,0,0,0,10,31
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1070:2,1070,8,0,0,0,2,33
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1070:7,1070,2,0,0,0,4,33
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1072:0,1072,5,0,0,0,30,82
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1074:1,1074,4,0,0,0,24,62
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1077:7,1077,59,0,0,0,25,62
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1078:3,1078,61,0,0,0,13,87
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1082:4,1082,232,0,0,0,8,34
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1083:6,1083,10,0,0,0,18,42
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1085:0,1085,316,0,0,0,23,139
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1085:2,1085,231,0,0,0,26,139
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1085:3,1085,51,0,0,0,32,139
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1085:4,1085,311,0,0,0,17,139
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1085:5,1085,459,0,0,0,25,139
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1085:6,1085,398,0,0,0,26,139
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1088:1,1088,22,0,0,0,18,54
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1088:3,1088,42,0,0,0,7,54
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1088:4,1088,29,0,0,0,9,54
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1088:6,1088,383,0,0,0,13,54
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1091:0,1091,483,0,0,0,14,102
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1091:1,1091,482,0,0,0,10,102
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1091:3,1091,273,0,0,0,8,102
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1091:4,1091,47,0,0,0,16,102
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1091:5,1091,413,0,0,0,22,102
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1091:6,1091,259,0,0,0,24,102
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1093:2,1093,5,0,0,0,56,94
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1093:7,1093,37,0,0,0,42,94
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1097:0,1097,399,0,0,0,16,99
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1097:1,1097,0,0,0,0,24,99
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1097:2,1097,4,0,0,0,36,99
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1097:3,1097,437,0,0,0,32,99
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1097:4,1097,32,0,0,0,35,99
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1097:5,1097,5,0,0,0,33,99
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1098:1,1098,0,0,0,0,11,51
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1098:2,1098,1,0,0,0,17,51
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1099:0,1099,32,0,0,0,8,48
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1099:1,1099,7,0,0,0,3,48
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1102:4,1102,357,0,0,0,48,103
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1102:6,1102,24,0,0,0,49,103
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1105:2,1105,262,0,0,0,12,78
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1105:5,1105,2,0,0,0,12,78
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1107:3,1107,6,0,0,0,27,112
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1107:4,1107,9,0,0,0,29,112
qwen3-4b-obr-p15-s123,qwen3-4b-obr-p15-s123:1107:5,1107,0,0,0,0,35,112
