tag,sample_id,stable_prompt_id,blocks_after_capture,novel_triples_after_capture,new_gold_triples_after_capture,new_gold_pairs_after_capture,gold_pairs_covered_at_capture,gold_pairs_total
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:735:6,735,403,0,0,0,50,91
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:737:0,737,12,0,0,0,31,82
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:737:2,737,4,0,0,0,25,82
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:737:4,737,1,0,0,0,31,82
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:737:5,737,381,0,0,0,28,82
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:737:6,737,19,0,0,0,23,82
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:738:0,738,1,0,0,0,18,62
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:740:3,740,6,0,0,0,5,36
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:741:7,741,21,17,0,0,31,48
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:742:0,742,480,0,0,0,6,41
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:745:0,745,24,0,0,0,6,88
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:745:3,745,23,0,0,0,8,88
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:745:5,745,1,0,0,0,5,88
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:745:6,745,8,0,0,0,7,88
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:745:7,745,1,0,0,0,9,88
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:755:7,755,24,7,0,3,52,93
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:757:1,757,2,0,0,0,29,66
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:759:0,759,30,0,0,0,3,17
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:759:2,759,319,0,0,0,0,17
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:759:3,759,26,0,0,0,2,17
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:759:5,759,368,0,0,0,1,17
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:764:0,764,10,0,0,0,25,52
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:765:1,765,14,0,0,0,28,47
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:766:0,766,2,0,0,0,25,46
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:767:3,767,1,0,0,0,5,42
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:770:0,770,28,0,0,0,10,91
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:770:2,770,356,0,0,0,8,91
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:770:3,770,324,0,0,0,11,91
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:770:4,770,410,0,0,0,15,91
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:770:6,770,353,0,0,0,15,91
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:770:7,770,48,0,0,0,8,91
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:772:1,772,440,0,0,0,5,45
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:772:2,772,6,0,0,0,6,45
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:772:3,772,264,0,0,0,4,45
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:772:4,772,427,0,0,0,6,45
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:772:5,772,412,0,0,0,4,45
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:772:6,772,10,0,0,0,9,45
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:772:7,772,66,0,0,0,5,45
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:774:1,774,251,0,0,0,1,66
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:774:3,774,317,0,0,0,1,66
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:774:5,774,48,0,0,0,0,66
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:774:6,774,279,0,0,0,0,66
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:774:7,774,397,0,0,0,2,66
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:779:1,779,11,0,0,0,3,92
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:779:2,779,12,0,0,0,1,92
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:779:3,779,345,0,0,0,4,92
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:779:5,779,404,0,0,0,0,92
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:779:6,779,45,0,0,0,7,92
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:780:0,780,452,0,0,0,23,82
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:780:1,780,13,0,0,0,28,82
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:780:3,780,5,3,0,0,22,82
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:780:5,780,510,0,0,0,7,82
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:780:7,780,253,0,0,0,21,82
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:783:3,783,12,0,0,0,5,51
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:783:5,783,35,0,0,0,13,51
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:784:3,784,0,0,0,0,19,29
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:789:1,789,26,0,0,0,8,70
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:789:2,789,82,0,0,0,4,70
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:789:4,789,261,0,0,0,7,70
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:801:5,801,545,0,0,0,18,48
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:805:5,805,8,0,0,0,8,59
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:807:6,807,454,0,0,0,6,43
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:809:6,809,66,0,0,0,9,63
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:811:5,811,2,0,0,0,21,87
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:814:0,814,4,0,0,0,45,73
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:814:1,814,2,0,0,0,39,73
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:814:3,814,0,0,0,0,35,73
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:814:6,814,24,0,0,0,36,73
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:815:0,815,38,0,0,0,20,55
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:815:1,815,0,0,0,0,16,55
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:815:2,815,10,0,0,0,12,55
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:815:4,815,20,0,0,0,20,55
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:815:6,815,366,0,0,0,14,55
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:815:7,815,304,0,0,0,18,55
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:819:1,819,10,0,0,0,20,53
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:819:4,819,30,0,0,0,22,53
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:819:7,819,2,0,0,0,23,53
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:822:3,822,443,0,0,0,11,55
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:823:1,823,1,0,0,0,16,45
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:823:7,823,482,0,0,0,16,45
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:825:5,825,66,0,0,0,16,66
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:828:5,828,17,0,0,0,28,82
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:828:6,828,26,0,0,0,22,82
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:830:2,830,7,0,0,0,26,80
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:833:1,833,11,0,0,0,16,63
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:833:3,833,435,0,0,0,11,63
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:834:0,834,343,0,0,0,3,55
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:834:3,834,430,0,0,0,5,55
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:834:5,834,12,0,0,0,7,55
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:834:6,834,0,0,0,0,7,55
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:834:7,834,379,0,0,0,5,55
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:836:0,836,394,0,0,0,0,58
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:836:1,836,31,0,0,0,2,58
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:836:3,836,24,0,0,0,7,58
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:836:4,836,495,0,0,0,1,58
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:836:5,836,515,0,0,0,2,58
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:836:6,836,71,0,0,0,4,58
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:839:1,839,1,0,0,0,3,41
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:842:3,842,546,0,0,0,18,102
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:843:3,843,0,0,0,0,19,65
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:844:0,844,321,0,0,0,8,70
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:844:2,844,446,0,0,0,7,70
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:844:3,844,21,0,0,0,8,70
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:844:4,844,0,0,0,0,6,70
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:844:6,844,17,0,0,0,7,70
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:844:7,844,4,0,0,0,8,70
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:846:5,846,319,0,0,0,17,52
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:848:2,848,305,0,0,0,5,68
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:848:3,848,10,0,0,0,7,68
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:848:4,848,32,0,0,0,9,68
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:848:6,848,389,0,0,0,8,68
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:849:6,849,0,0,0,0,40,71
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:852:0,852,7,5,0,0,12,31
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:853:5,853,3,0,0,0,8,98
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:853:7,853,213,0,0,0,12,98
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:857:7,857,0,0,0,0,20,50
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:859:1,859,7,0,0,0,5,53
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:865:1,865,191,0,0,0,9,106
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:865:3,865,341,0,0,0,10,106
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:865:6,865,9,0,0,0,10,106
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:865:7,865,415,0,0,0,8,106
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:866:0,866,0,0,0,0,12,53
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:866:7,866,28,0,0,0,5,53
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:867:1,867,15,0,0,0,4,72
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:871:1,871,0,0,0,0,12,74
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:871:6,871,1,0,0,0,12,74
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:875:2,875,12,0,0,0,35,102
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:875:5,875,37,0,0,0,39,102
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:875:6,875,24,0,0,0,28,102
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:875:7,875,188,0,0,0,30,102
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:879:5,879,1,0,0,0,8,64
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:880:0,880,9,0,0,0,6,19
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:882:2,882,0,0,0,0,5,37
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:885:0,885,13,0,0,0,16,61
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:886:4,886,0,0,0,0,21,40
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:886:6,886,5,0,0,0,23,40
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:886:7,886,500,0,0,0,12,40
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:887:0,887,311,0,0,0,2,55
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:888:4,888,6,0,0,0,5,82
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:888:5,888,231,0,0,0,6,82
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:888:6,888,4,0,0,0,10,82
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:891:4,891,2,0,0,0,15,82
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:896:0,896,289,61,0,0,14,89
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:896:1,896,302,0,0,0,14,89
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:896:2,896,282,0,0,0,8,89
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:896:3,896,358,0,0,0,10,89
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:896:4,896,395,0,0,0,6,89
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:896:6,896,29,0,0,0,13,89
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:896:7,896,9,0,0,0,10,89
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:897:4,897,472,0,0,0,8,54
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:900:2,900,49,0,0,0,12,45
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:901:7,901,21,0,0,0,12,69
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:906:4,906,0,0,0,0,10,30
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:914:1,914,0,0,0,0,7,42
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:914:7,914,4,0,0,0,2,42
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:915:4,915,559,0,0,0,14,54
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:915:6,915,27,0,0,0,21,54
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:916:0,916,2,0,0,0,15,121
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:917:2,917,3,0,0,0,38,82
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:917:4,917,3,0,0,0,28,82
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:917:6,917,3,0,0,0,28,82
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:925:2,925,12,0,0,0,14,49
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:925:6,925,0,0,0,0,11,49
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:926:0,926,11,0,0,0,12,98
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:926:1,926,43,28,1,17,30,98
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:926:3,926,0,0,0,0,19,98
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:926:5,926,4,0,0,0,15,98
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:926:7,926,9,0,0,0,10,98
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:932:3,932,324,0,0,0,48,111
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:938:7,938,2,0,0,0,11,81
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:941:1,941,63,62,15,26,39,61
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:945:3,945,0,0,0,0,15,58
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:946:1,946,0,0,0,0,7,47
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:946:4,946,268,0,0,0,5,47
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:946:5,946,20,0,0,0,9,47
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:946:7,946,0,0,0,0,11,47
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:947:1,947,2,0,0,0,19,73
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:948:4,948,2,0,0,0,45,95
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:948:6,948,15,0,0,0,30,95
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:948:7,948,29,0,0,0,29,95
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:949:0,949,432,0,0,0,6,65
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:951:3,951,479,0,0,0,8,28
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:952:0,952,277,0,0,0,7,35
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:952:2,952,2,0,0,0,5,35
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:952:3,952,283,0,0,0,3,35
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:952:4,952,400,0,0,0,6,35
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:952:6,952,387,0,0,0,7,35
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:953:5,953,0,0,0,0,1,88
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:953:6,953,4,0,0,0,1,88
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:961:4,961,474,0,0,0,10,40
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:962:0,962,5,0,0,0,14,79
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:962:3,962,176,0,0,0,15,79
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:962:5,962,2,0,0,0,9,79
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:962:7,962,48,0,0,0,11,79
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:966:1,966,7,0,0,0,6,15
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:967:5,967,507,0,0,0,5,47
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:970:1,970,458,0,0,0,11,86
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:970:5,970,8,0,0,0,19,86
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:970:7,970,477,0,0,0,8,86
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:971:3,971,1,0,0,0,32,74
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:972:0,972,8,0,0,0,24,74
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:973:0,973,15,0,0,0,39,130
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:975:0,975,381,0,0,0,12,76
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:975:2,975,10,0,0,0,8,76
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:975:6,975,456,0,0,0,13,76
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:975:7,975,3,0,0,0,14,76
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:977:6,977,8,0,0,0,14,84
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:979:5,979,417,0,0,0,23,47
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:979:7,979,5,0,0,0,25,47
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:982:4,982,13,0,0,0,0,30
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:982:5,982,246,0,0,0,0,30
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:982:7,982,3,0,0,0,2,30
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:983:2,983,462,0,0,0,13,28
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:984:0,984,2,0,0,0,33,69
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:985:2,985,6,0,0,0,45,84
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:986:1,986,461,0,0,0,13,41
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:986:3,986,8,4,0,0,16,41
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:986:6,986,9,3,0,0,16,41
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:987:1,987,0,0,0,0,26,54
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:987:6,987,0,0,0,0,28,54
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:992:1,992,1,0,0,0,10,41
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:992:3,992,1,0,0,0,7,41
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:992:6,992,50,0,0,0,9,41
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:992:7,992,19,9,0,1,7,41
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:994:0,994,19,0,0,0,4,56
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:994:1,994,11,0,0,0,8,56
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:994:2,994,24,0,0,0,8,56
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:994:3,994,496,0,0,0,9,56
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:994:5,994,11,0,0,0,10,56
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:995:2,995,8,0,0,0,13,59
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:995:4,995,0,0,0,0,28,59
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:995:5,995,5,0,0,0,10,59
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:995:6,995,0,0,0,0,11,59
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:998:5,998,26,0,0,0,23,88
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1006:0,1006,1,0,0,0,28,55
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1006:1,1006,410,0,0,0,35,55
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1006:2,1006,7,1,0,0,27,55
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1006:3,1006,11,0,0,0,30,55
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1006:4,1006,6,0,0,0,38,55
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1006:6,1006,2,0,0,0,34,55
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1006:7,1006,400,0,0,0,29,55
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1011:0,1011,0,0,0,0,7,79
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1011:1,1011,25,0,0,0,6,79
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1014:4,1014,46,0,0,0,8,62
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1014:5,1014,19,0,0,0,9,62
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1014:6,1014,8,0,0,0,14,62
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1020:1,1020,2,0,0,0,8,70
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1020:4,1020,27,0,0,0,19,70
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1020:5,1020,422,0,0,0,6,70
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1021:4,1021,37,0,0,0,28,99
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1025:1,1025,10,0,0,0,42,96
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1025:5,1025,7,0,0,0,42,96
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1026:3,1026,3,0,0,0,49,78
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1026:6,1026,0,0,0,0,32,78
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1032:4,1032,7,0,0,0,22,53
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1035:3,1035,4,0,0,0,9,39
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1035:4,1035,0,0,0,0,8,39
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1035:5,1035,4,0,0,0,10,39
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1036:0,1036,353,0,0,0,24,52
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1046:2,1046,368,0,0,0,30,83
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1046:6,1046,6,0,0,0,29,83
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1047:6,1047,0,0,0,0,19,58
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1048:7,1048,3,0,0,0,24,50
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1049:2,1049,10,1,0,0,3,33
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1049:3,1049,16,0,0,0,6,33
qwen3-4b-obr-p15-s42,qwen3-4b-obr-p15-s42:1049:4,1049,2,0,0,0,6,33
