metric,m0,m1,diff,ci_low,ci_high,n_prompts,n_m0,n_m1,direction,scale,contrast,kind,m0_tag,m1_tag,split,role,source,n_anchors
next_event_close_rate,0.260986328125,0.0947265625,-0.166259765625,-0.19112075157607386,-0.1407464875714065,237,256,256,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,all,all,256
continue_rate,0.739013671875,0.9052734375,0.166259765625,0.14074648757140648,0.1911207515760739,237,256,256,m1_higher,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,all,all,256
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,237,256,256,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,all,all,256
unresolved_rate,0.0,0.0,0.0,0.0,0.0,237,256,256,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,all,all,256
margin_first_policy,-4.460100446428571,-6.445312500000001,-1.9852120535714297,-2.1540280237854255,-1.8214251505199779,237,256,256,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,all,all,256
margin_first_raw,-4.6220703125,-6.01171875,-1.3896484375,-1.5078196166497975,-1.274997605363985,237,256,256,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,all,all,256
close_prob_pre_filter,0.26831936206445284,0.11658294175220804,-0.1517364203122448,-0.17125881539338567,-0.13284028359300426,237,256,256,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,all,all,256
close_sampler_prob,0.26595956449233454,0.09628960206041186,-0.16966996243192267,-0.1934455195782151,-0.14609224670939938,237,256,256,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,all,all,256
eos_after_forced_close_prob,0.9999999534422159,0.999999835623923,-1.1781829289958523e-07,-1.8120989095093963e-07,-7.145580153689048e-08,237,256,256,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,all,all,256
next_event_close_rate,0.1796875,0.013671875,-0.166015625,-0.19941472159730034,-0.13275193798449614,125,128,128,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,all,qwen3-8b-cleanv2,128
continue_rate,0.8203125,0.986328125,0.166015625,0.13275193798449614,0.19941472159730034,125,128,128,m1_higher,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,all,qwen3-8b-cleanv2,128
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,125,128,128,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,all,qwen3-8b-cleanv2,128
unresolved_rate,0.0,0.0,0.0,0.0,0.0,125,128,128,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,all,qwen3-8b-cleanv2,128
margin_first_policy,-4.74609375,-7.169363839285715,-2.4232700892857153,-2.670071348852041,-2.169089147286822,125,128,128,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,all,qwen3-8b-cleanv2,128
margin_first_raw,-4.822265625,-6.5185546875,-1.6962890625,-1.869049944196429,-1.5183624031007756,125,128,128,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,all,qwen3-8b-cleanv2,128
close_prob_pre_filter,0.18843496286188927,0.04602629545043623,-0.14240866741145303,-0.16781590192580728,-0.11652299712779607,125,128,128,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,all,qwen3-8b-cleanv2,128
close_sampler_prob,0.1791556056301594,0.01669919609524454,-0.16245640953491486,-0.19376292800743875,-0.1308157740063545,125,128,128,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,all,qwen3-8b-cleanv2,128
eos_after_forced_close_prob,0.9999999403774558,0.9999998520812426,-8.82962131187881e-08,-1.42109437512028e-07,-4.398075049427688e-08,125,128,128,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,all,qwen3-8b-cleanv2,128
next_event_close_rate,0.34228515625,0.17578125,-0.16650390625,-0.20302848467322152,-0.1349732142857144,121,128,128,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,all,qwen3-8b-keep4-s42,128
continue_rate,0.65771484375,0.82421875,0.16650390625,0.1349732142857143,0.20302848467322143,121,128,128,m1_higher,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,all,qwen3-8b-keep4-s42,128
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,121,128,128,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,all,qwen3-8b-keep4-s42,128
unresolved_rate,0.0,0.0,0.0,0.0,0.0,121,128,128,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,all,qwen3-8b-keep4-s42,128
margin_first_policy,-4.174107142857143,-5.721261160714286,-1.5471540178571423,-1.7303457720297417,-1.3766884230197034,121,128,128,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,all,qwen3-8b-keep4-s42,128
margin_first_raw,-4.421875,-5.5048828125,-1.0830078125,-1.2112420404208195,-0.9636818961137925,121,128,128,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,all,qwen3-8b-keep4-s42,128
close_prob_pre_filter,0.34820376126701647,0.18713958805397987,-0.1610641732130366,-0.19169991817384385,-0.13376991273615205,121,128,128,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,all,qwen3-8b-keep4-s42,128
close_sampler_prob,0.35276352335450967,0.17588000802557918,-0.17688351532893049,-0.21378724140298347,-0.1447744464235316,121,128,128,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,all,qwen3-8b-keep4-s42,128
eos_after_forced_close_prob,0.9999999665069761,0.9999998191666037,-1.4734037234731545e-07,-2.6038609094725105e-07,-7.113780829404179e-08,121,128,128,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,all,qwen3-8b-keep4-s42,128
next_event_close_rate,0.51318359375,0.1884765625,-0.32470703125,-0.35547720841535435,-0.29589516947588584,125,128,128,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,natural_stop,all,128
continue_rate,0.48681640625,0.8115234375,0.32470703125,0.29589516947588584,0.3554772084153543,125,128,128,m1_higher,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,natural_stop,all,128
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,125,128,128,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,natural_stop,all,128
unresolved_rate,0.0,0.0,0.0,0.0,0.0,125,128,128,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,natural_stop,all,128
margin_first_policy,0.07254464285714302,-1.8136160714285716,-1.8861607142857146,-2.090659340659341,-1.6909297052154202,125,128,128,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,natural_stop,all,128
margin_first_raw,-1.44921875,-2.76953125,-1.3203125,-1.4634615384615384,-1.1836507936507936,125,128,128,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,natural_stop,all,128
close_prob_pre_filter,0.513367564926927,0.22819672903507623,-0.28517083589185077,-0.3054342150115919,-0.26535857253713785,125,128,128,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,natural_stop,all,128
close_sampler_prob,0.5224300747641492,0.19058598924323533,-0.3318440855209138,-0.3571055468963556,-0.3067866273142063,125,128,128,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,natural_stop,all,128
eos_after_forced_close_prob,0.9999999822123603,0.9999999153118927,-6.690046761015367e-08,-1.0632196853765929e-07,-3.837879722912163e-08,125,128,128,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,natural_stop,all,128
next_event_close_rate,0.359375,0.02734375,-0.33203125,-0.3681640625,-0.296875,64,64,64,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,natural_stop,qwen3-8b-cleanv2,64
continue_rate,0.640625,0.97265625,0.33203125,0.296875,0.3681640625,64,64,64,m1_higher,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,natural_stop,qwen3-8b-cleanv2,64
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,64,64,64,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,natural_stop,qwen3-8b-cleanv2,64
unresolved_rate,0.0,0.0,0.0,0.0,0.0,64,64,64,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,natural_stop,qwen3-8b-cleanv2,64
margin_first_policy,-0.5887276785714289,-3.035714285714286,-2.446986607142857,-2.781877790178571,-2.1372070312499996,64,64,64,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,natural_stop,qwen3-8b-cleanv2,64
margin_first_raw,-1.912109375,-3.625,-1.712890625,-1.947314453125,-1.4960449218750003,64,64,64,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,natural_stop,qwen3-8b-cleanv2,64
close_prob_pre_filter,0.36435227666196324,0.09131927010262827,-0.27303300655933493,-0.29744823012345173,-0.25085523499499585,64,64,64,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,natural_stop,qwen3-8b-cleanv2,64
close_sampler_prob,0.35831121126031884,0.03339839219048908,-0.3249128190698298,-0.35618766151979153,-0.294667321020567,64,64,64,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,natural_stop,qwen3-8b-cleanv2,64
eos_after_forced_close_prob,0.9999999840879962,0.9999999224219281,-6.166606802970875e-08,-9.578751684335974e-08,-3.510641382875603e-08,64,64,64,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,natural_stop,qwen3-8b-cleanv2,64
next_event_close_rate,0.6669921875,0.349609375,-0.3173828125,-0.3652587890625,-0.26950683593750013,64,64,64,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,natural_stop,qwen3-8b-keep4-s42,64
continue_rate,0.3330078125,0.650390625,0.3173828125,0.2695068359375,0.36525878906249987,64,64,64,m1_higher,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,natural_stop,qwen3-8b-keep4-s42,64
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,64,64,64,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,natural_stop,qwen3-8b-keep4-s42,64
unresolved_rate,0.0,0.0,0.0,0.0,0.0,64,64,64,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,natural_stop,qwen3-8b-keep4-s42,64
margin_first_policy,0.733816964285715,-0.5915178571428573,-1.3253348214285723,-1.473214285714287,-1.171875000000001,64,64,64,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,natural_stop,qwen3-8b-keep4-s42,64
margin_first_raw,-0.986328125,-1.9140625,-0.927734375,-1.03125,-0.8203125,64,64,64,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,natural_stop,qwen3-8b-keep4-s42,64
close_prob_pre_filter,0.662382853191891,0.3650741879675242,-0.29730866522436683,-0.33008316380596775,-0.26315559070936,64,64,64,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,natural_stop,qwen3-8b-keep4-s42,64
close_sampler_prob,0.6865489382679792,0.34777358629598154,-0.3387753519719977,-0.37968302504897905,-0.2965669546525898,64,64,64,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,natural_stop,qwen3-8b-keep4-s42,64
eos_after_forced_close_prob,0.9999999803367244,0.9999999082018574,-7.213486707957628e-08,-1.4130025295100435e-07,-2.88301744449937e-08,64,64,64,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,natural_stop,qwen3-8b-keep4-s42,64
next_event_close_rate,0.0,0.0,0.0,0.0,0.0,64,64,64,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,early_remaining,all,64
continue_rate,1.0,1.0,0.0,0.0,0.0,64,64,64,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,early_remaining,all,64
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,64,64,64,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,early_remaining,all,64
unresolved_rate,0.0,0.0,0.0,0.0,0.0,64,64,64,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,early_remaining,all,64
margin_first_policy,-11.6796875,-13.14453125,-1.46484375,-1.7885044642857153,-1.1411132812499996,64,64,64,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,early_remaining,all,64
margin_first_raw,-9.67578125,-10.701171875,-1.025390625,-1.251953125,-0.7987792968750003,64,64,64,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,early_remaining,all,64
close_prob_pre_filter,0.002104065444370624,0.00017897951528730928,-0.0019250859290833148,-0.004728959789898247,-0.0001416416470032358,64,64,64,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,early_remaining,all,64
close_sampler_prob,0.0,0.0,0.0,0.0,0.0,64,64,64,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,early_remaining,all,64
eos_after_forced_close_prob,0.9999999098989587,0.9999997791551739,-1.307437847986037e-07,-1.9618842220792131e-07,-6.74604861389261e-08,64,64,64,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,early_remaining,all,64
next_event_close_rate,0.0,0.0,0.0,0.0,0.0,32,32,32,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,early_remaining,qwen3-8b-cleanv2,32
continue_rate,1.0,1.0,0.0,0.0,0.0,32,32,32,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,early_remaining,qwen3-8b-cleanv2,32
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,32,32,32,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,early_remaining,qwen3-8b-cleanv2,32
unresolved_rate,0.0,0.0,0.0,0.0,0.0,32,32,32,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,early_remaining,qwen3-8b-cleanv2,32
margin_first_policy,-11.160714285714288,-12.879464285714286,-1.7187499999999982,-2.232142857142856,-1.2386997767857142,32,32,32,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,early_remaining,qwen3-8b-cleanv2,32
margin_first_raw,-9.3125,-10.515625,-1.203125,-1.5625,-0.8670898437500005,32,32,32,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,early_remaining,qwen3-8b-cleanv2,32
close_prob_pre_filter,0.003237050240406586,0.000221167162528582,-0.003015883077878004,-0.008098659789698995,-0.00010124364034759542,32,32,32,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,early_remaining,qwen3-8b-cleanv2,32
close_sampler_prob,0.0,0.0,0.0,0.0,0.0,32,32,32,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,early_remaining,qwen3-8b-cleanv2,32
eos_after_forced_close_prob,0.9999998757278872,0.9999997857010408,-9.002684642211989e-08,-1.9242870549496248e-07,7.043023048103272e-09,32,32,32,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,early_remaining,qwen3-8b-cleanv2,32
next_event_close_rate,0.0,0.0,0.0,0.0,0.0,32,32,32,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,early_remaining,qwen3-8b-keep4-s42,32
continue_rate,1.0,1.0,0.0,0.0,0.0,32,32,32,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,early_remaining,qwen3-8b-keep4-s42,32
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,32,32,32,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,early_remaining,qwen3-8b-keep4-s42,32
unresolved_rate,0.0,0.0,0.0,0.0,0.0,32,32,32,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,early_remaining,qwen3-8b-keep4-s42,32
margin_first_policy,-12.198660714285715,-13.409598214285715,-1.2109375,-1.6573660714285712,-0.8035714285714288,32,32,32,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,early_remaining,qwen3-8b-keep4-s42,32
margin_first_raw,-10.0390625,-10.88671875,-0.84765625,-1.16015625,-0.5625,32,32,32,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,early_remaining,qwen3-8b-keep4-s42,32
close_prob_pre_filter,0.0009710806483346621,0.0001367918680460366,-0.0008342887802886256,-0.00230978402647092,-1.981018080656417e-05,32,32,32,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,early_remaining,qwen3-8b-keep4-s42,32
close_sampler_prob,0.0,0.0,0.0,0.0,0.0,32,32,32,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,early_remaining,qwen3-8b-keep4-s42,32
eos_after_forced_close_prob,0.9999999440700301,0.9999997726093068,-1.7146072328610984e-07,-2.517875179575135e-07,-1.0315250773551555e-07,32,32,32,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,early_remaining,qwen3-8b-keep4-s42,32
next_event_close_rate,0.017578125,0.001953125,-0.015625,-0.0361328125,0.0,64,64,64,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,pre_first_reuse,all,64
continue_rate,0.982421875,0.998046875,0.015625,0.0,0.0361328125,64,64,64,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,pre_first_reuse,all,64
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,64,64,64,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,pre_first_reuse,all,64
unresolved_rate,0.0,0.0,0.0,0.0,0.0,64,64,64,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,pre_first_reuse,all,64
margin_first_policy,-6.305803571428572,-9.009486607142858,-2.7036830357142856,-3.0023018973214297,-2.419084821428571,64,64,64,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,pre_first_reuse,all,64
margin_first_raw,-5.9140625,-7.806640625,-1.892578125,-2.101611328125,-1.693359375,64,64,64,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,pre_first_reuse,all,64
close_prob_pre_filter,0.044438252959586505,0.009759329423392377,-0.03467892353619413,-0.05280009445030473,-0.019639286373947098,64,64,64,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,pre_first_reuse,all,64
close_sampler_prob,0.018978108441040094,0.003986429755176807,-0.014991678685863288,-0.03470464397892518,0.0,64,64,64,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,pre_first_reuse,all,64
eos_after_forced_close_prob,0.9999999394451844,0.9999997327167336,-2.0672845080227376e-07,-4.344806577849525e-07,-5.675277460481806e-08,64,64,64,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,pre_first_reuse,all,64
next_event_close_rate,0.0,0.0,0.0,0.0,0.0,32,32,32,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,pre_first_reuse,qwen3-8b-cleanv2,32
continue_rate,1.0,1.0,0.0,0.0,0.0,32,32,32,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,pre_first_reuse,qwen3-8b-cleanv2,32
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,32,32,32,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,pre_first_reuse,qwen3-8b-cleanv2,32
unresolved_rate,0.0,0.0,0.0,0.0,0.0,32,32,32,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,pre_first_reuse,qwen3-8b-cleanv2,32
margin_first_policy,-6.646205357142858,-9.7265625,-3.0803571428571423,-3.4988839285714297,-2.644949776785714,32,32,32,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,pre_first_reuse,qwen3-8b-cleanv2,32
margin_first_raw,-6.15234375,-8.30859375,-2.15625,-2.44921875,-1.8514648437500005,32,32,32,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,pre_first_reuse,qwen3-8b-cleanv2,32
close_prob_pre_filter,0.021798247883223924,0.0012454744339598107,-0.020552773449264115,-0.03272915446731413,-0.010074556139775714,32,32,32,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,pre_first_reuse,qwen3-8b-cleanv2,32
close_sampler_prob,0.0,0.0,0.0,0.0,0.0,32,32,32,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,pre_first_reuse,qwen3-8b-cleanv2,32
eos_after_forced_close_prob,0.9999999176059438,0.9999997777800738,-1.3982586999361502e-07,-3.147770692130125e-07,-1.8525315895190367e-08,32,32,32,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,pre_first_reuse,qwen3-8b-cleanv2,32
next_event_close_rate,0.03515625,0.00390625,-0.03125,-0.072265625,0.0,32,32,32,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,pre_first_reuse,qwen3-8b-keep4-s42,32
continue_rate,0.96484375,0.99609375,0.03125,0.0,0.072265625,32,32,32,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,pre_first_reuse,qwen3-8b-keep4-s42,32
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,32,32,32,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,pre_first_reuse,qwen3-8b-keep4-s42,32
unresolved_rate,0.0,0.0,0.0,0.0,0.0,32,32,32,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,pre_first_reuse,qwen3-8b-keep4-s42,32
margin_first_policy,-5.9654017857142865,-8.292410714285715,-2.327008928571429,-2.7287946428571432,-1.9642857142857144,32,32,32,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,pre_first_reuse,qwen3-8b-keep4-s42,32
margin_first_raw,-5.67578125,-7.3046875,-1.62890625,-1.91015625,-1.375,32,32,32,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,pre_first_reuse,qwen3-8b-keep4-s42,32
close_prob_pre_filter,0.0670782580359491,0.018273184412824946,-0.04880507362312416,-0.0832615297021729,-0.022672912626273706,32,32,32,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,pre_first_reuse,qwen3-8b-keep4-s42,32
close_sampler_prob,0.03795621688208019,0.007972859510353614,-0.029983357371726575,-0.06668434759803595,0.0,32,32,32,interval_covers_zero,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,pre_first_reuse,qwen3-8b-keep4-s42,32
eos_after_forced_close_prob,0.999999961284425,0.9999996876533934,-2.736310316109325e-07,-6.754935286484853e-07,-4.2015800719164006e-08,32,32,32,m1_lower,8B,raw - cleaned (s42),treatment,qwen3-8b-cleanv2,qwen3-8b-keep4-s42,all,pre_first_reuse,qwen3-8b-keep4-s42,32
