metric,m0,m1,diff,ci_low,ci_high,n_prompts,n_m0,n_m1,direction,scale,contrast,kind,m0_tag,m1_tag,split,role,source,n_anchors
close_sampler_prob,0.039478515720050705,0.0,-0.039478515720050705,-0.09608781134974054,0.0,13,13,13,interval_covers_zero,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,test,pre_first_reuse,qwen3-4b-keep4-s42,13
eos_after_forced_close_prob,0.9999991141908532,0.9999982257255241,-8.88465329085264e-07,-1.2090637325462561e-06,-5.706641266783886e-07,13,13,13,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,test,pre_first_reuse,qwen3-4b-keep4-s42,13
next_event_close_rate,0.29457364341085274,0.10077519379844961,-0.1937984496124031,-0.2342684282806313,-0.1555451127819549,117,129,129,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,all,all,129
continue_rate,0.7054263565891473,0.8992248062015504,0.1937984496124031,0.15554511278195482,0.23426842828063132,117,129,129,m1_higher,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,all,all,129
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,117,129,129,interval_covers_zero,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,all,all,129
unresolved_rate,0.0,0.0,0.0,0.0,0.0,117,129,129,interval_covers_zero,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,all,all,129
margin_first_policy,-4.245570321151716,-6.035437430786269,-1.789867109634553,-2.018155699779912,-1.5701860549972584,117,129,129,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,all,all,129
margin_first_raw,-4.471899224806202,-5.724806201550388,-1.2529069767441863,-1.412708989845938,-1.099130238498081,117,129,129,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,all,all,129
close_prob_pre_filter,0.2856976037628402,0.12064119905241436,-0.16505640471042585,-0.19363290643002876,-0.13629659635153826,117,129,129,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,all,all,129
close_sampler_prob,0.28876065369334863,0.10698139646733379,-0.18177925722601485,-0.2160738223253826,-0.14756247889079324,117,129,129,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,all,all,129
eos_after_forced_close_prob,0.9999988778152332,0.9999979386060116,-9.392092216176096e-07,-1.1663725552835126e-06,-7.113479205456131e-07,117,129,129,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,all,all,129
next_event_close_rate,0.2216796875,0.03515625,-0.1865234375,-0.24609375,-0.13066378066378076,63,64,64,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,all,qwen3-4b-cleanv2-s42,64
continue_rate,0.7783203125,0.96484375,0.1865234375,0.1306637806637807,0.24609375,63,64,64,m1_higher,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,all,qwen3-4b-cleanv2-s42,64
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,63,64,64,interval_covers_zero,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,all,qwen3-4b-cleanv2-s42,64
unresolved_rate,0.0,0.0,0.0,0.0,0.0,63,64,64,interval_covers_zero,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,all,qwen3-4b-cleanv2-s42,64
margin_first_policy,-4.347098214285715,-6.545758928571431,-2.1986607142857153,-2.548217556253273,-1.8625686813186821,63,64,64,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,all,qwen3-4b-cleanv2-s42,64
margin_first_raw,-4.54296875,-6.08203125,-1.5390625,-1.7837522893772897,-1.303798076923077,63,64,64,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,all,qwen3-4b-cleanv2-s42,64
close_prob_pre_filter,0.22673377564685065,0.06059841224104132,-0.16613536340580934,-0.2097809318795573,-0.12428951272895072,63,64,64,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,all,qwen3-4b-cleanv2-s42,64
close_sampler_prob,0.22192043151658644,0.03845774195494733,-0.1834626895616391,-0.23646713429770427,-0.13311425165202903,63,64,64,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,all,qwen3-4b-cleanv2-s42,64
eos_after_forced_close_prob,0.9999988297514552,0.9999980406420147,-7.891094404577359e-07,-1.0905381144094006e-06,-4.4228052358819006e-07,63,64,64,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,all,qwen3-4b-cleanv2-s42,64
next_event_close_rate,0.3663461538461538,0.16538461538461538,-0.20096153846153844,-0.2630597014925373,-0.14452373798076928,61,65,65,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,all,qwen3-4b-keep4-s42,65
continue_rate,0.6336538461538461,0.8346153846153846,0.20096153846153852,0.14452373798076923,0.2630597014925372,61,65,65,m1_higher,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,all,qwen3-4b-keep4-s42,65
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,61,65,65,interval_covers_zero,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,all,qwen3-4b-keep4-s42,65
unresolved_rate,0.0,0.0,0.0,0.0,0.0,61,65,65,interval_covers_zero,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,all,qwen3-4b-keep4-s42,65
margin_first_policy,-4.145604395604396,-5.532967032967034,-1.3873626373626378,-1.6721455627705637,-1.1076444249574828,61,65,65,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,all,qwen3-4b-keep4-s42,65
margin_first_raw,-4.401923076923077,-5.373076923076923,-0.9711538461538458,-1.1705018939393934,-0.7753510974702383,61,65,65,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,all,qwen3-4b-keep4-s42,65
close_prob_pre_filter,0.3437542960616607,0.17976025068207396,-0.16399404537958673,-0.20750431961947258,-0.12249445504254954,61,65,65,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,all,qwen3-4b-keep4-s42,65
close_sampler_prob,0.3545725647596992,0.1744508409102989,-0.18012172384940034,-0.23009019987641377,-0.133041994618842,61,65,65,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,all,qwen3-4b-keep4-s42,65
eos_after_forced_close_prob,0.9999989251395688,0.9999978381397934,-1.0869997754126004e-06,-1.4587737636628794e-06,-8.070278587152259e-07,61,65,65,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,all,qwen3-4b-keep4-s42,65
next_event_close_rate,0.5655241935483871,0.20967741935483872,-0.3558467741935484,-0.41145833333333337,-0.30094758064516136,60,62,62,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,natural_stop,all,62
continue_rate,0.4344758064516129,0.7903225806451613,0.3558467741935484,0.3009475806451613,0.4114583333333333,60,62,62,m1_higher,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,natural_stop,all,62
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,60,62,62,interval_covers_zero,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,natural_stop,all,62
unresolved_rate,0.0,0.0,0.0,0.0,0.0,60,62,62,interval_covers_zero,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,natural_stop,all,62
margin_first_policy,0.2563364055299542,-1.670506912442397,-1.9268433179723512,-2.227861533957846,-1.6531898041474664,60,62,62,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,natural_stop,all,62
margin_first_raw,-1.3205645161290323,-2.6693548387096775,-1.3487903225806452,-1.559503073770492,-1.1572328629032258,60,62,62,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,natural_stop,all,62
close_prob_pre_filter,0.5481686382604078,0.24681007459826473,-0.3013585636621431,-0.33528842837876693,-0.26634273479381676,60,62,62,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,natural_stop,all,62
close_sampler_prob,0.5609482412533872,0.22259032490783962,-0.33835791634554757,-0.38117104898117155,-0.29558315237992766,60,62,62,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,natural_stop,all,62
eos_after_forced_close_prob,0.99999942544449,0.9999988128964171,-6.125480729313182e-07,-7.333327080444318e-07,-5.01821425716309e-07,60,62,62,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,natural_stop,all,62
next_event_close_rate,0.4213709677419355,0.07258064516129033,-0.3487903225806452,-0.4194052419354839,-0.2741935483870968,31,31,31,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,natural_stop,qwen3-4b-cleanv2-s42,31
continue_rate,0.5786290322580645,0.9274193548387096,0.34879032258064513,0.27419354838709686,0.4194052419354837,31,31,31,m1_higher,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,natural_stop,qwen3-4b-cleanv2-s42,31
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,31,31,31,interval_covers_zero,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,natural_stop,qwen3-4b-cleanv2-s42,31
unresolved_rate,0.0,0.0,0.0,0.0,0.0,31,31,31,interval_covers_zero,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,natural_stop,qwen3-4b-cleanv2-s42,31
margin_first_policy,-0.27649769585253425,-2.776497695852536,-2.5000000000000018,-2.9493087557603674,-2.0910138248847945,31,31,31,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,natural_stop,qwen3-4b-cleanv2-s42,31
margin_first_raw,-1.6935483870967742,-3.443548387096774,-1.7499999999999998,-2.064516129032258,-1.463709677419355,31,31,31,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,natural_stop,qwen3-4b-cleanv2-s42,31
close_prob_pre_filter,0.43299657184361046,0.12244967208529126,-0.3105468997583192,-0.3521973570827745,-0.26937176047128686,31,31,31,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,natural_stop,qwen3-4b-cleanv2-s42,31
close_sampler_prob,0.4297890160573187,0.07939662855214932,-0.3503923875051693,-0.4047767071631916,-0.292989248554467,31,31,31,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,natural_stop,qwen3-4b-cleanv2-s42,31
eos_after_forced_close_prob,0.9999993584140378,0.999998787595109,-5.708189287911836e-07,-7.227383253288755e-07,-4.235604378066693e-07,31,31,31,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,natural_stop,qwen3-4b-cleanv2-s42,31
next_event_close_rate,0.7096774193548387,0.3467741935483871,-0.3629032258064516,-0.45161290322580644,-0.27620967741935487,31,31,31,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,natural_stop,qwen3-4b-keep4-s42,31
continue_rate,0.2903225806451613,0.6532258064516129,0.36290322580645157,0.27620967741935487,0.4516129032258064,31,31,31,m1_higher,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,natural_stop,qwen3-4b-keep4-s42,31
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,31,31,31,interval_covers_zero,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,natural_stop,qwen3-4b-keep4-s42,31
unresolved_rate,0.0,0.0,0.0,0.0,0.0,31,31,31,interval_covers_zero,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,natural_stop,qwen3-4b-keep4-s42,31
margin_first_policy,0.7891705069124426,-0.5645161290322581,-1.3536866359447006,-1.6359447004608292,-1.0714285714285716,31,31,31,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,natural_stop,qwen3-4b-keep4-s42,31
margin_first_raw,-0.9475806451612904,-1.8951612903225807,-0.9475806451612904,-1.1451612903225805,-0.75,31,31,31,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,natural_stop,qwen3-4b-keep4-s42,31
close_prob_pre_filter,0.6633407046772054,0.3711704771112383,-0.2921702275659671,-0.3497395386123684,-0.23273008214584723,31,31,31,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,natural_stop,qwen3-4b-keep4-s42,31
close_sampler_prob,0.6921074664494554,0.36578402126352993,-0.3263234451859255,-0.39431600496052066,-0.2579385819456409,31,31,31,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,natural_stop,qwen3-4b-keep4-s42,31
eos_after_forced_close_prob,0.9999994924749427,0.9999988381977252,-6.54277217515542e-07,-8.068293513435743e-07,-4.928452711910891e-07,31,31,31,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,natural_stop,qwen3-4b-keep4-s42,31
next_event_close_rate,0.012096774193548387,0.0,-0.012096774193548387,-0.036290322580645164,0.0,31,31,31,interval_covers_zero,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,early_remaining,all,31
continue_rate,0.9879032258064516,1.0,0.012096774193548376,0.0,0.03629032258064513,31,31,31,interval_covers_zero,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,early_remaining,all,31
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,31,31,31,interval_covers_zero,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,early_remaining,all,31
unresolved_rate,0.0,0.0,0.0,0.0,0.0,31,31,31,interval_covers_zero,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,early_remaining,all,31
margin_first_policy,-10.535714285714288,-11.572580645161294,-1.0368663594470053,-1.4863191244239653,-0.5990783410138274,31,31,31,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,early_remaining,all,31
margin_first_raw,-8.875,-9.600806451612904,-0.7258064516129039,-1.0404233870967732,-0.41935483870967794,31,31,31,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,early_remaining,all,31
close_prob_pre_filter,0.008952815558927333,0.0003127260630205156,-0.008640089495906817,-0.025071097274092603,-7.675231034531108e-05,31,31,31,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,early_remaining,all,31
close_sampler_prob,0.008230048526816679,0.0,-0.008230048526816679,-0.024690145580450035,0.0,31,31,31,interval_covers_zero,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,early_remaining,all,31
eos_after_forced_close_prob,0.9999981929151026,0.9999965075790448,-1.6853360578217291e-06,-2.3968778504468435e-06,-1.0687991490371257e-06,31,31,31,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,early_remaining,all,31
next_event_close_rate,0.0234375,0.0,-0.0234375,-0.0703125,0.0,16,16,16,interval_covers_zero,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,early_remaining,qwen3-4b-cleanv2-s42,16
continue_rate,0.9765625,1.0,0.0234375,0.0,0.0703125,16,16,16,interval_covers_zero,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,early_remaining,qwen3-4b-cleanv2-s42,16
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,16,16,16,interval_covers_zero,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,early_remaining,qwen3-4b-cleanv2-s42,16
unresolved_rate,0.0,0.0,0.0,0.0,0.0,16,16,16,interval_covers_zero,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,early_remaining,qwen3-4b-cleanv2-s42,16
margin_first_policy,-9.687500000000002,-11.127232142857142,-1.4397321428571406,-2.087332589285714,-0.8705357142857153,16,16,16,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,early_remaining,qwen3-4b-cleanv2-s42,16
margin_first_raw,-8.28125,-9.2890625,-1.0078125,-1.4611328125,-0.609375,16,16,16,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,early_remaining,qwen3-4b-cleanv2-s42,16
close_prob_pre_filter,0.01704766592685841,0.0005550029549793071,-0.016492662971879103,-0.04851864646518582,-4.6283439674543075e-05,16,16,16,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,early_remaining,qwen3-4b-cleanv2-s42,16
close_sampler_prob,0.015945719020707315,0.0,-0.015945719020707315,-0.047837157062121945,0.0,16,16,16,interval_covers_zero,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,early_remaining,qwen3-4b-cleanv2-s42,16
eos_after_forced_close_prob,0.9999984677698297,0.9999969713818304,-1.4963879992890838e-06,-2.3106352876473e-06,-7.586352893024231e-07,16,16,16,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,early_remaining,qwen3-4b-cleanv2-s42,16
next_event_close_rate,0.0,0.0,0.0,0.0,0.0,15,15,15,interval_covers_zero,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,early_remaining,qwen3-4b-keep4-s42,15
continue_rate,1.0,1.0,0.0,0.0,0.0,15,15,15,interval_covers_zero,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,early_remaining,qwen3-4b-keep4-s42,15
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,15,15,15,interval_covers_zero,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,early_remaining,qwen3-4b-keep4-s42,15
unresolved_rate,0.0,0.0,0.0,0.0,0.0,15,15,15,interval_covers_zero,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,early_remaining,qwen3-4b-keep4-s42,15
margin_first_policy,-11.440476190476192,-12.047619047619047,-0.6071428571428559,-1.095238095238095,-0.14285714285714407,15,15,15,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,early_remaining,qwen3-4b-keep4-s42,15
margin_first_raw,-9.508333333333333,-9.933333333333334,-0.4250000000000007,-0.7666666666666657,-0.09999999999999964,15,15,15,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,early_remaining,qwen3-4b-keep4-s42,15
close_prob_pre_filter,0.0003183084998008394,5.429737826447127e-05,-0.00026401112153636813,-0.0007189260884393654,-2.9759206944830515e-06,15,15,15,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,early_remaining,qwen3-4b-keep4-s42,15
close_sampler_prob,0.0,0.0,0.0,0.0,0.0,15,15,15,interval_covers_zero,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,early_remaining,qwen3-4b-keep4-s42,15
eos_after_forced_close_prob,0.9999978997367271,0.999996012856073,-1.8868806541672e-06,-3.112037946190194e-06,-9.861944932604285e-07,15,15,15,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,early_remaining,qwen3-4b-keep4-s42,15
next_event_close_rate,0.07118055555555555,0.0,-0.07118055555555555,-0.14110367063492063,-0.019632554945055,35,36,36,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,pre_first_reuse,all,36
continue_rate,0.9288194444444444,1.0,0.07118055555555558,0.019632554945054986,0.14110367063492052,35,36,36,m1_higher,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,pre_first_reuse,all,36
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,35,36,36,interval_covers_zero,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,pre_first_reuse,all,36
unresolved_rate,0.0,0.0,0.0,0.0,0.0,35,36,36,interval_covers_zero,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,pre_first_reuse,all,36
margin_first_policy,-6.582341269841271,-8.784722222222221,-2.2023809523809508,-2.6734729308390017,-1.7162698412698418,35,36,36,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,pre_first_reuse,all,36
margin_first_raw,-6.107638888888889,-7.649305555555555,-1.541666666666666,-1.871431051587302,-1.2013888888888893,35,36,36,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,pre_first_reuse,all,36
close_prob_pre_filter,0.07197216752595412,0.006966542908761231,-0.06500562461719289,-0.1153912122287035,-0.026802641511977005,35,36,36,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,pre_first_reuse,all,36
close_sampler_prob,0.06156116290001853,0.0,-0.06156116290001853,-0.118597841984002,-0.017837617570095318,35,36,36,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,pre_first_reuse,all,36
eos_after_forced_close_prob,0.9999985244510705,0.9999976651568692,-8.592942013496696e-07,-1.299583017025374e-06,-3.199533205766621e-07,35,36,36,m1_lower,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,pre_first_reuse,all,36
next_event_close_rate,0.04411764705882353,0.0,-0.04411764705882353,-0.11397058823529412,0.0,17,17,17,interval_covers_zero,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,pre_first_reuse,qwen3-4b-cleanv2-s42,17
continue_rate,0.9558823529411765,1.0,0.044117647058823484,0.0,0.11397058823529416,17,17,17,interval_covers_zero,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,pre_first_reuse,qwen3-4b-cleanv2-s42,17
eos_without_close_rate,0.0,0.0,0.0,0.0,0.0,17,17,17,interval_covers_zero,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,pre_first_reuse,qwen3-4b-cleanv2-s42,17
unresolved_rate,0.0,0.0,0.0,0.0,0.0,17,17,17,interval_covers_zero,4B,raw - cleaned (s42),treatment,qwen3-4b-cleanv2-s42,qwen3-4b-keep4-s42,dev,pre_first_reuse,qwen3-4b-cleanv2-s42,17
