episode_variant,capture_kind,scope,metric,m0,m1,diff_or_value,ci_low,ci_high,n_m0,n_m1,direction
contiguous,legacy,slot,hazard_k6,0.0035842293906810036,0.001445086705202312,-0.0021391426854786913,-0.007176633345648632,0.0020355108520785105,nan,nan,UNRESOLVED
contiguous,legacy,slot,hazard_k7,0.0,0.0010976948408342481,0.0010976948408342481,0.0,0.0036648283223625422,nan,nan,UNRESOLVED
contiguous,legacy,slot,hazard_k8,0.0,0.0,0.0,0.0,0.0,nan,nan,UNRESOLVED
contiguous,legacy,slot,hazard_k9plus_pooled,0.004,0.0008904719501335708,-0.0031095280498664294,-0.008408764720080513,0.0,nan,nan,UNRESOLVED
contiguous,legacy,slot,cif_capture_at_k1,0.0015840053206395818,0.0022616056300875558,0.000677600309447974,-0.0005658099710476281,0.0019237845538052167,nan,nan,UNRESOLVED
contiguous,legacy,slot,cif_capture_at_k2,0.0033993126788389415,0.004641460493180239,0.0012421478143412974,-0.00045906265102979294,0.0030555190209908905,nan,nan,UNRESOLVED
contiguous,legacy,slot,cif_capture_at_k3,0.00465155168882571,0.006572147122364622,0.001920595433538912,-0.00012234061749160112,0.003965090306894256,nan,nan,UNRESOLVED
contiguous,legacy,slot,cif_capture_at_k5,0.00533793356994969,0.00804996453273179,0.0027120309627821004,0.0005560532136733951,0.004977969712219564,nan,nan,UP
contiguous,legacy,slot,cif_capture_at_k8,0.005682247148880666,0.008391202705393334,0.0027089555565126683,0.0005448344552656695,0.004979274320847257,nan,nan,UP
contiguous,legacy,response,capture_rate,0.005877034358047016,0.008476491862567812,0.0025994575045207953,0.0003390596745027124,0.004859855334538879,8848,8848,UP
contiguous,legacy,response,stop_rate,0.9882459312839059,0.9872287522603979,-0.0010171790235080636,-0.003955696202531667,0.0019241636528029077,8848,8848,UNRESOLVED
contiguous,legacy,response,censor_rate,0.005877034358047016,0.004294755877034358,-0.001582278481012658,-0.0036166365280289334,0.00045207956600361657,8848,8848,UNRESOLVED
contiguous,legacy,response,stable_orbit_rate,0.00599005424954792,0.008476491862567812,0.002486437613019891,0.00022603978300180828,0.004746835443037975,8848,8848,UP
contiguous,legacy,response,mean_episodes_experienced,2.1938291139240507,3.01378842676311,0.8199593128390594,0.7549700497287521,0.8848327305605785,8848,8848,UP
contiguous,legacy,response,zero_episode_rate,0.2750904159132007,0.15393309222423146,-0.12115732368896925,-0.1322360985533454,-0.11008137432188067,8848,8848,DOWN
contiguous,legacy,response,mean_reuse_blocks,12.575384267631103,15.655176311030742,3.079792043399639,1.764449593128391,4.3969541139240516,8848,8848,UP
contiguous,legacy,response,captured_episode_ordinal_mean,2.7884615384615383,2.6266666666666665,-0.16179487179487184,-0.8463410419989366,0.46358103197674344,52,75,UNRESOLVED
contiguous,legacy,response,recovered_before_capture_mean,1.7884615384615385,1.6266666666666667,-0.16179487179487184,-0.8463410419989368,0.46358103197674366,52,75,UNRESOLVED
contiguous,legacy,response,capture_in_first_episode_rate,0.2692307692307692,0.26666666666666666,-0.002564102564102555,-0.16716021305883058,0.1562726032420238,52,75,UNRESOLVED
contiguous,legacy,response,orbit_given_captured,1.0,1.0,0.0,0.0,0.0,52,75,UNRESOLVED
contiguous,legacy,response,orbit_given_uncaptured,0.00011368804001819008,0.0,-0.00011368804001819008,-0.0003414523104939677,0.0,8796,8773,UNRESOLVED
contiguous,legacy,response,stop_in_episode_share,0.3345839017735334,0.4227744215205745,0.08819051974704106,0.07494744601490315,0.10140265886022305,8796,8773,UP
contiguous,legacy,response,capture_first_episode_after_last_new_rate,1.0,1.0,0.0,0.0,0.0,52,75,UNRESOLVED
