episode_variant,capture_kind,scope,metric,m0,m1,diff_or_value,ci_low,ci_high,n_m0,n_m1,direction
lineage,legacy,slot,hazard_k3,0.0033282130056323605,0.0017921146953405018,-0.0015360983102918587,-0.004018460801150572,0.0007307018648661461,nan,nan,UNRESOLVED
lineage,legacy,slot,hazard_k4,0.0009612303748798462,0.0008237232289950577,-0.00013750714588478855,-0.001609006539231245,0.0013236826946880552,nan,nan,UNRESOLVED
lineage,legacy,slot,hazard_k5,0.001178318931657502,0.0003362474781439139,-0.0008420714535135881,-0.0024430216204382464,0.000606989470397733,nan,nan,UNRESOLVED
lineage,legacy,slot,hazard_k6,0.0023946360153256703,0.0004084967320261438,-0.0019861392832995267,-0.004374507483352117,0.0,nan,nan,UNRESOLVED
lineage,legacy,slot,hazard_k7,0.002871912693854107,0.0,-0.002871912693854107,-0.005707844049975356,-0.0005837711617046118,nan,nan,DOWN
lineage,legacy,slot,hazard_k8,0.000715307582260372,0.0,-0.000715307582260372,-0.0022901638770222005,0.0,nan,nan,UNRESOLVED
lineage,legacy,slot,hazard_k9plus_pooled,0.00039703546850185283,0.00044697731590121804,4.994184739936521e-05,-0.0005991198340725636,0.0006364235533212959,nan,nan,UNRESOLVED
lineage,legacy,slot,cif_capture_at_k1,0.0011314323718854158,0.001243396029433183,0.00011196365754776718,-0.0007945112295974883,0.0011296386132778797,nan,nan,UNRESOLVED
lineage,legacy,slot,cif_capture_at_k2,0.0021514386339702212,0.002374261810117583,0.00022282317614736192,-0.0010246914894917946,0.0014688831850628217,nan,nan,UNRESOLVED
lineage,legacy,slot,cif_capture_at_k3,0.003625750742053551,0.0032789544346651035,-0.0003467963073884475,-0.0020406921273030125,0.00123961066246654,nan,nan,UNRESOLVED
lineage,legacy,slot,cif_capture_at_k5,0.004307276337513037,0.0037313350467805587,-0.0005759412907324784,-0.002500415070536683,0.0012386186599671414,nan,nan,UNRESOLVED
lineage,legacy,slot,cif_capture_at_k8,0.005560563346522722,0.0038444976975407345,-0.0017160656489819876,-0.003757250889530674,0.00021341917524193371,nan,nan,UNRESOLVED
lineage,legacy,response,capture_rate,0.005877034358047016,0.004294755877034358,-0.001582278481012658,-0.003729656419529837,0.0005650994575045207,8848,8848,UNRESOLVED
lineage,legacy,response,stop_rate,0.9882459312839059,0.9943490054249547,0.006103074141048825,0.0031645569620253333,0.009267631103074048,8848,8848,UP
lineage,legacy,response,censor_rate,0.005877034358047016,0.00135623869801085,-0.0045207956600361665,-0.006668173598553345,-0.002486437613019892,8848,8848,DOWN
lineage,legacy,response,stable_orbit_rate,0.00599005424954792,0.004294755877034358,-0.0016952983725135621,-0.0038426763110307413,0.00045207956600361657,8848,8848,UNRESOLVED
lineage,legacy,response,mean_episodes_experienced,3.800971971066908,4.384380650994575,0.583408679927667,0.4405487115732371,0.7318066229656421,8848,8848,UP
lineage,legacy,response,zero_episode_rate,0.2750904159132007,0.20716546112115733,-0.06792495479204338,-0.08001808318264012,-0.0563969258589512,8848,8848,DOWN
lineage,legacy,response,mean_reuse_blocks,12.575384267631103,11.224909584086799,-1.350474683544304,-2.7144015596745033,-0.046194055153708655,8848,8848,DOWN
lineage,legacy,response,captured_episode_ordinal_mean,3.923076923076923,3.4473684210526314,-0.4757085020242915,-1.80358911985847,1.0930386715997165,52,38,UNRESOLVED
lineage,legacy,response,recovered_before_capture_mean,2.923076923076923,2.4473684210526314,-0.4757085020242915,-1.80358911985847,1.0930386715997165,52,38,UNRESOLVED
lineage,legacy,response,capture_in_first_episode_rate,0.19230769230769232,0.2894736842105263,0.09716599190283401,-0.07973577039820814,0.27084469940094125,52,38,UNRESOLVED
lineage,legacy,response,orbit_given_captured,1.0,1.0,0.0,0.0,0.0,52,38,UNRESOLVED
lineage,legacy,response,orbit_given_uncaptured,0.00011368804001819008,0.0,-0.00011368804001819008,-0.0003413746017296313,0.0,8796,8810,UNRESOLVED
lineage,legacy,response,stop_in_episode_share,0.3345839017735334,0.37377979568671965,0.03919589391318623,0.026409067884215102,0.052382844963041915,8796,8810,UP
lineage,legacy,response,capture_first_episode_after_last_new_rate,0.7307692307692307,0.7631578947368421,0.03238866396761142,-0.1313637950597888,0.18870118810235964,52,38,UNRESOLVED
contiguous,primary,slot,pooled_capture_hazard,0.025170208376315246,0.015029357637367452,-0.010140850738947793,-0.01308184551796074,-0.007301090200747382,nan,nan,DOWN
contiguous,primary,slot,pooled_gap_stop_hazard,0.23141543826279917,0.1945865829127995,-0.03682885534999966,-0.04295822413733195,-0.03059312716365755,nan,nan,DOWN
contiguous,primary,slot,pooled_inepisode_stop_hazard,0.1295646791829998,0.13101393392340724,0.0014492547404074407,-0.004064090089438621,0.0072048710340640275,nan,nan,UNRESOLVED
contiguous,primary,slot,cif_capture_final,0.055223116186321135,0.03877134891778017,-0.016451767268540966,-0.022939696919433192,-0.01017434256762956,nan,nan,DOWN
contiguous,primary,slot,cif_stop_final,0.944776883813679,0.9612286510822198,0.016451767268540807,0.010174342567629658,0.022939696919433778,nan,nan,UP
contiguous,primary,slot,propensity_component,nan,nan,-0.023337558931353558,-0.029992956236464977,-0.016873278082859232,nan,nan,DOWN
contiguous,primary,slot,exposure_component,nan,nan,0.006885795966521342,0.0055615622471888795,0.008319546068269642,nan,nan,UP
contiguous,primary,slot,decomposition_total,nan,nan,-0.016451762964832216,-0.0229396969194332,-0.01017434245712135,nan,nan,DOWN
contiguous,primary,slot,identity_error,nan,nan,0.0,0.0,0.0,nan,nan,UNRESOLVED
contiguous,primary,slot,raw_cif_diff,nan,nan,-0.016451767268540966,-0.022939696919433192,-0.01017434256762956,nan,nan,DOWN
contiguous,primary,slot,hazard_k1,0.019644527595884004,0.014255167498218105,-0.005389360097665899,-0.009907916839818646,-0.000974594293788308,nan,nan,DOWN
contiguous,primary,slot,hazard_k2,0.02677767776777678,0.019230769230769232,-0.0075469085370075475,-0.013615270989921078,-0.0016085317858435082,nan,nan,DOWN
contiguous,primary,slot,hazard_k3,0.03319093000328623,0.019395954558049322,-0.01379497544523691,-0.022466282983427524,-0.0056287955238663225,nan,nan,DOWN
contiguous,primary,slot,hazard_k4,0.02390438247011952,0.012846246487354477,-0.011058135982765045,-0.01838471773522168,-0.0038710088665368765,nan,nan,DOWN
contiguous,primary,slot,hazard_k5,0.027928626842513578,0.011515151515151515,-0.016413475327362065,-0.030115526287905068,-0.004256363886734754,nan,nan,DOWN
contiguous,primary,slot,hazard_k6,0.026347305389221556,0.006457564575645757,-0.0198897408135758,-0.03175563306354503,-0.008775062118843253,nan,nan,DOWN
contiguous,primary,slot,hazard_k7,0.03409090909090909,0.00715307582260372,-0.02693783326830537,-0.046555082811101225,-0.009769668541713473,nan,nan,DOWN
contiguous,primary,slot,hazard_k8,0.027522935779816515,0.01411764705882353,-0.013405288720992985,-0.03365833751786454,0.0057475168673994425,nan,nan,UNRESOLVED
contiguous,primary,slot,hazard_k9plus_pooled,0.018,0.007132667617689016,-0.010867332382310982,-0.02556202536658006,0.002425196672991019,nan,nan,UNRESOLVED
