model_tag,model_path,probe_id,stable_prompt_id,m,anchor_region,k_1based,gold_blocks,s_R_C1,s_N_C1,s_R_C2,s_N_C2,s_R_C3,s_N_C3,gain_motif,gain_copy,gain_recovery,margin_c1,margin_c2,gain_second,seconds
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,6c017697e9e582834c74f4f0,951,1,early,2,28,-2.814495801925659,-0.43578803539276123,-1.8218896389007568,-0.39360564947128296,-0.9579541683197021,-0.3831027150154114,0.9504237771034241,0.9926061630249023,-0.04218238592147827,-2.378707766532898,-1.4282839894294739,0.8534325361251831,0.6
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,59fa5d774db6b66ebdb40c9c,951,2,late,19,28,-1.7584948539733887,-1.3060128688812256,-1.2690150737762451,-1.2289862632751465,-0.6961853504180908,-1.2784106731414795,0.41245317459106445,0.48947978019714355,-0.0770266056060791,-0.4524819850921631,-0.04002881050109863,0.6222541332244873,0.77
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,1e6c194ba9fdc3d89f9f8316,951,4,mid,17,28,-0.6664919853210449,-0.09247541427612305,-0.405847430229187,-0.3733668327331543,-0.07530319690704346,-0.5456578731536865,0.5415359735488892,0.2606445550918579,0.28089141845703125,-0.5740165710449219,-0.032480597496032715,0.5028352737426758,0.77
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,d6aeef57aca591ad11f29a22,951,8,early,9,28,-1.3176531791687012,-1.1520289182662964,-2.0084404945373535,-1.2170851230621338,-1.4499776363372803,-1.3258150815963745,-0.6257311105728149,-0.6907873153686523,0.0650562047958374,-0.16562426090240479,-0.7913553714752197,0.667192816734314,0.74
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,4503507ee57d130ca9daf7b0,446,1,late,23,33,-1.3584219217300415,-0.3913326561450958,-1.279660940170288,-0.3373890221118927,-0.8947473764419556,-0.31130656599998474,0.024817347526550293,0.07876098155975342,-0.053943634033203125,-0.9670892655849457,-0.9422719180583954,0.35883110761642456,0.79
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,445e107c7ab72253fe0aaf81,446,2,mid,22,33,-1.4246275424957275,-0.8918787240982056,-1.4518399238586426,-1.0409530401229858,-0.853147029876709,-1.0707000494003296,0.12186193466186523,-0.02721238136291504,0.14907431602478027,-0.532748818397522,-0.41088688373565674,0.6284399032592773,0.79
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,31cfcc0667745eadb10f7fa9,446,4,early,11,33,-1.513281226158142,-0.8455774784088135,-1.585628867149353,-0.7463395595550537,-0.5228721499443054,-0.7203340530395508,-0.1715855598449707,-0.07234764099121094,-0.09923791885375977,-0.6677037477493286,-0.8392893075942993,1.0367512106895447,0.72
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,aa634a030da58182f9f82045,446,8,late,25,33,-0.9511124491691589,-1.067725419998169,-1.2772464752197266,-1.0406239032745361,-0.9335963129997253,-0.9719287753105164,-0.35323554277420044,-0.3261340260505676,-0.027101516723632812,0.11661297082901001,-0.23662257194519043,0.27495503425598145,0.86
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,bbb9710a014a3df702de427f,240,1,mid,15,28,-1.9755257368087769,-1.1085293292999268,-1.2606143951416016,-1.0410218238830566,-0.5019863247871399,-0.9893932342529297,0.6474038362503052,0.7149113416671753,-0.06750750541687012,-0.8669964075088501,-0.21959257125854492,0.7069994807243347,0.68
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,1f61a19c6bc1180edc20f9c0,240,2,early,5,28,-1.486487865447998,-1.204026222229004,-1.2100841999053955,-1.2312543392181396,-0.7731353640556335,-1.2253284454345703,0.3036317825317383,0.27640366554260254,0.027228116989135742,-0.28246164321899414,0.02117013931274414,0.4310229420661926,0.59
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,569ca8c626e3b961bab03a7f,240,4,late,25,28,-0.9125628471374512,-1.280083417892456,-0.9976730942726135,-1.4199182987213135,-0.19032832980155945,-1.4069583415985107,0.05472463369369507,-0.08511024713516235,0.13983488082885742,0.3675205707550049,0.42224520444869995,0.7943848073482513,0.79
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,0d5f3910187089bfabb6f0d1,240,8,mid,10,28,-1.4648622274398804,-1.2087024450302124,-1.450188398361206,-1.170458197593689,-1.2896316051483154,-1.108462929725647,-0.02357041835784912,0.014673829078674316,-0.03824424743652344,-0.25615978240966797,-0.2797302007675171,0.09856152534484863,0.69
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,59c67d0aff61ce8b025cd587,713,1,early,10,55,-0.6289477348327637,-0.6702300906181335,-0.5635820031166077,-0.6506716012954712,-0.45565831661224365,-0.647526204586029,0.04580724239349365,0.065365731716156,-0.019558489322662354,0.04128235578536987,0.08708959817886353,0.10477828979492188,0.72
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,2a9a519f66dd78ddaecd4060,713,2,late,45,55,-1.943876028060913,-0.0174647755920887,-1.1829638481140137,-0.08552306145429611,-0.36702513694763184,-0.1506214141845703,0.8289704658091068,0.7609121799468994,0.06805828586220741,-1.9264112524688244,-1.0974407866597176,0.881037063896656,1.08
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,b5887a490b43e3bda1f27682,713,4,mid,31,55,-1.3043606281280518,-0.4398372769355774,-1.0940083265304565,-0.36937448382377625,-0.4006631076335907,-0.3540041148662567,0.13988950848579407,0.21035230159759521,-0.07046279311180115,-0.8645233511924744,-0.7246338427066803,0.6779748499393463,0.93
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,41b331ac9957267b398b0a81,713,8,early,9,55,-0.6262729167938232,-0.31811991333961487,-0.7423298954963684,-0.3338947296142578,-0.7203494906425476,-0.321546733379364,-0.10028216242790222,-0.11605697870254517,0.015774816274642944,-0.3081530034542084,-0.4084351658821106,0.009632408618927002,0.79
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,836337a33768f73d15ac3ec1,551,1,late,80,93,-0.6444597840309143,-0.5649488568305969,-0.34617334604263306,-0.5651779174804688,-0.1561831384897232,-0.5500233173370361,0.2985154986381531,0.29828643798828125,0.00022906064987182617,-0.07951092720031738,0.2190045714378357,0.17483560740947723,1.5
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,b290fa510f2c1d0203540192,551,2,mid,36,93,-0.9260534048080444,-0.7113844752311707,-0.7285881042480469,-1.000740885734558,-0.4643073081970215,-1.0047223567962646,0.486821711063385,0.19746530055999756,0.28935641050338745,-0.21466892957687378,0.27215278148651123,0.26826226711273193,1.01
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,b2f4081bcf85c6905d027f80,551,4,early,23,93,-0.8256617784500122,-0.6768498420715332,-0.8054792284965515,-0.6682500243186951,-0.4577789306640625,-0.5863508582115173,0.011582732200622559,0.020182549953460693,-0.008599817752838135,-0.148811936378479,-0.13722920417785645,0.2658011317253113,0.88
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,99bb668b99b2fecbe54e9d94,551,8,late,92,93,-1.138437271118164,-0.1806408315896988,-0.6438201665878296,-0.1978491097688675,-0.18248939514160156,-0.5135459899902344,0.5118253827095032,0.4946171045303345,0.0172082781791687,-0.9577964395284653,-0.4459710568189621,0.7770276516675949,1.71
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,43e4913666c9ec592bc96b92,90,1,mid,17,43,-1.7742185592651367,-0.010382890701293945,-1.0914236307144165,-0.03820443153381348,-0.7126356363296509,-0.03510022163391113,0.7106164693832397,0.6827949285507202,0.02782154083251953,-1.7638356685638428,-1.053219199180603,0.3756837844848633,0.67
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,a6fcff6ad24c1a7d24d8f748,90,2,early,13,43,-0.9911980628967285,-0.001837296993471682,-0.7176935076713562,-0.04910365119576454,-0.5001912117004395,-0.06938309967517853,0.3207709094276652,0.2735045552253723,0.04726635420229286,-0.9893607659032568,-0.6685898564755917,0.23778174445033073,0.64
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,9eb1a71c67275f9b40ec4d7f,90,4,late,36,43,-0.813866913318634,-0.581511914730072,-0.64455646276474,-0.48487550020217896,-0.16570159792900085,-0.5085729956626892,0.07267403602600098,0.16931045055389404,-0.09663641452789307,-0.232354998588562,-0.15968096256256104,0.5025523602962494,0.89
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,b32c02f680ffa5a2e77602f0,90,8,mid,17,43,-1.2144885063171387,-0.010382890701293945,-1.0929900407791138,-0.1590590476989746,-0.783186674118042,-0.2429971694946289,0.27017462253570557,0.1214984655380249,0.14867615699768066,-1.2041056156158447,-0.9339309930801392,0.3937414884567261,0.74
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,e9ffd9186f8c9134a7bbcdee,601,1,early,3,50,-1.2929036617279053,-0.15686583518981934,-1.1328017711639404,-0.18331408500671387,-0.8181438446044922,-0.22864270210266113,0.18655014038085938,0.16010189056396484,0.02644824981689453,-1.136037826538086,-0.9494876861572266,0.3599865436553955,0.58
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,b91c51ec6d191b2d824dcec6,601,2,late,42,50,-1.1408586502075195,-0.0025817870628088713,-0.8012086749076843,-0.0512884147465229,-0.3354698121547699,-0.10375366359949112,0.38835660298354924,0.3396499752998352,0.04870662768371403,-1.1382768631447107,-0.7499202601611614,0.5182041116058826,0.93
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,3dc700793e82ca58d013d7b5,601,4,mid,31,50,-1.2257565259933472,-0.05426540598273277,-1.0668087005615234,-0.5258169174194336,-0.5230176448822021,-0.6957817077636719,0.6304993368685246,0.15894782543182373,0.4715515114367008,-1.1714911200106144,-0.5409917831420898,0.7137558460235596,0.85
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,ab4b3c52fc83fbe6fcb00e1e,601,8,early,15,50,-1.313081979751587,-0.02405414544045925,-0.9317345023155212,-0.0798456221818924,-0.27765998244285583,-0.11289157718420029,0.4371389541774988,0.3813474774360657,0.055791476741433144,-1.2890278343111277,-0.8518888801336288,0.6871204748749733,0.75
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,f890d57ef4c19a2d3210c5f8,596,1,late,20,29,-0.8606659770011902,-0.009646676480770111,-0.7766810655593872,-0.03814142569899559,-0.6107996106147766,-0.05501660704612732,0.11247966066002846,0.08398491144180298,0.02849474921822548,-0.8510193005204201,-0.7385396398603916,0.18275663629174232,0.74
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,347532d8361dfcc521f2ef53,596,2,mid,18,29,-0.7694300413131714,-0.08382320404052734,-0.5998837947845459,-0.15967006981372833,-0.3526913821697235,-0.23135223984718323,0.24539311230182648,0.1695462465286255,0.07584686577320099,-0.685606837272644,-0.44021372497081757,0.3188745826482773,0.74
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,fd8294eca743e4511f8b95b1,596,4,early,10,29,-0.4065355956554413,-0.6061879992485046,-0.4777936339378357,-0.635248064994812,-0.24627287685871124,-0.6677131652832031,-0.042197972536087036,-0.07125803828239441,0.029060065746307373,0.19965240359306335,0.15745443105697632,0.26398585736751556,0.67
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,2d203957d82e9c66ec8b8294,596,8,late,27,29,-0.943488597869873,-0.22474269568920135,-0.6444953680038452,-0.27529335021972656,-0.3354454040527344,-0.6161560416221619,0.34954388439655304,0.29899322986602783,0.05055065453052521,-0.7187459021806717,-0.36920201778411865,0.6499126553535461,0.89
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,af9d9baf0fa7df87541ff03d,648,1,mid,15,28,-1.577820062637329,-0.025875680148601532,-1.0188655853271484,-0.10118044912815094,-0.7420777678489685,-0.12128669023513794,0.6342592462897301,0.5589544773101807,0.07530476897954941,-1.5519443824887276,-0.9176851361989975,0.29689405858516693,0.63
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,fd313e91971eb88be5afeea1,648,2,early,8,28,-0.9618046283721924,-1.977977991104126,-0.8688664436340332,-1.9687832593917847,-0.7216393947601318,-1.9718151092529297,0.08374345302581787,0.09293818473815918,-0.009194731712341309,1.0161733627319336,1.0999168157577515,0.1502588987350464,0.58
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,e1f3216ede07650f7aa3997e,648,4,late,22,28,-1.203400731086731,-0.6835318803787231,-1.1168968677520752,-0.6522127985954285,-0.2684107720851898,-0.7112269997596741,0.055184781551361084,0.08650386333465576,-0.03131908178329468,-0.5198688507080078,-0.46468406915664673,0.907500296831131,0.72
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,74deaf8b69b36ef1a8a0dde7,648,8,mid,16,28,-2.031703233718872,-0.9494220018386841,-1.5120872259140015,-1.0061182975769043,-0.562721848487854,-1.036942720413208,0.5763123035430908,0.5196160078048706,0.056696295738220215,-1.082281231880188,-0.5059689283370972,0.9801898002624512,0.71
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,805f9f8fb789625422cbc086,184,1,early,6,24,-1.090408205986023,-2.2161617279052734,-0.9172102212905884,-1.9691665172576904,-0.5726378560066223,-2.0093369483947754,-0.07379722595214844,0.17319798469543457,-0.246995210647583,1.1257535219192505,1.051956295967102,0.384742796421051,0.67
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,04f621959baf181db75e5ed1,184,2,late,22,24,-0.7009013295173645,-0.20870018005371094,-0.4694642722606659,-0.16547229886054993,-0.10393960028886795,-0.20753955841064453,0.1882091760635376,0.2314370572566986,-0.04322788119316101,-0.49220114946365356,-0.30399197340011597,0.40759193152189255,0.85
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,1640223469e620e00d73cfaf,184,4,mid,12,24,-1.0297017097473145,-2.2678027153015137,-0.4890466630458832,-1.7250257730484009,-0.12012019008398056,-1.8126107454299927,-0.0021218955516815186,0.5406550467014313,-0.5427769422531128,1.2381010055541992,1.2359791100025177,0.4565114453434944,0.78
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,969a50a0db6c6f192a497298,184,8,early,8,24,-2.089566707611084,-0.3541646897792816,-1.2978723049163818,-0.3378541171550751,-0.45799583196640015,-0.30514922738075256,0.7753838300704956,0.7916944026947021,-0.016310572624206543,-1.7354020178318024,-0.9600181877613068,0.8071715831756592,0.75
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,1c6b25f9d0923cd2d94efb84,751,1,late,13,16,-3.1398026943206787,-1.3106778860092163,-2.5546722412109375,-1.042410135269165,-1.7734016180038452,-0.9954225420951843,0.31686270236968994,0.5851304531097412,-0.26826775074005127,-1.8291248083114624,-1.5122621059417725,0.7342830300331116,0.68
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,e367eb02ddb4b9387e4b28bd,751,2,mid,8,16,-0.7130148410797119,-2.321504592895508,-0.6471586227416992,-2.1897952556610107,-0.3234975337982178,-2.2946460247039795,-0.06585311889648438,0.0658562183380127,-0.13170933723449707,1.608489751815796,1.5426366329193115,0.4285118579864502,0.63
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,9e3a580cae6381d196f649c6,751,4,early,4,16,-2.6656084060668945,-2.155437469482422,-2.191051483154297,-2.1794180870056152,-0.634569525718689,-1.9795866012573242,0.498537540435791,0.47455692291259766,0.02398061752319336,-0.5101709365844727,-0.01163339614868164,1.356650471687317,0.62
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,f3f9c3956225b867a39028ea,751,8,late,12,16,-0.9553050994873047,-1.294997215270996,-0.738720178604126,-1.415109395980835,-0.5436785221099854,-1.4369351863861084,0.3366971015930176,0.2165849208831787,0.12011218070983887,0.3396921157836914,0.676389217376709,0.21686744689941406,0.73
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,65096627a5cce2e2d6091712,206,1,mid,14,29,-2.0741443634033203,-0.7762839198112488,-1.1825546026229858,-0.7161077260971069,-0.5729230642318726,-0.676365852355957,0.8314135670661926,0.8915897607803345,-0.060176193714141846,-1.2978604435920715,-0.4664468765258789,0.5698896646499634,0.74
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,74b5323dfa2f65f655fcc834,206,2,early,8,29,-1.44756019115448,-1.4034842252731323,-1.4335774183273315,-1.4764963388442993,-1.007232666015625,-1.5272853374481201,0.08699488639831543,0.013982772827148438,0.07301211357116699,-0.044075965881347656,0.04291892051696777,0.47713375091552734,0.7
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,8f1f12d4720c8af1d53b068a,206,4,late,24,29,-1.704189419746399,-0.0449632927775383,-0.8703545331954956,-0.2541765570640564,-0.1266716569662094,-0.4460713863372803,1.0430481508374214,0.8338348865509033,0.2092132642865181,-1.6592261269688606,-0.6161779761314392,0.9355777055025101,0.85
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,8f483369c8fcd4ababc0c762,206,8,mid,18,29,-1.6126298904418945,-0.3383297920227051,-0.30189013481140137,-0.8103165626525879,-0.045754194259643555,-1.3813080787658691,1.782726526260376,1.3107397556304932,0.4719867706298828,-1.2743000984191895,0.5084264278411865,0.8271274566650391,0.84
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,9811ccec2931dbb537529c6d,558,1,early,24,82,-1.4803019762039185,-0.7225233316421509,-1.164783239364624,-0.7677105665206909,-0.36719512939453125,-0.8391999006271362,0.3607059717178345,0.31551873683929443,0.04518723487854004,-0.7577786445617676,-0.3970726728439331,0.8690774440765381,1.08
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,6e1c6679680efe79accb8e7b,558,2,late,55,82,-0.9600748419761658,-1.5138089656829834,-1.0463348627090454,-1.7045116424560547,-0.5717140436172485,-1.5423364639282227,0.10444265604019165,-0.08626002073287964,0.1907026767730713,0.5537341237068176,0.6581767797470093,0.31244564056396484,1.44
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,37b7bc2b1b7bd35486701553,558,4,mid,30,82,-1.2068426609039307,-0.18464241921901703,-0.9890234470367432,-0.33561021089553833,-0.5331599116325378,-0.5588096976280212,0.3687870055437088,0.2178192138671875,0.1509677916765213,-1.0222002416849136,-0.6534132361412048,0.6790630221366882,1.18
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,04ac368ac009f9de8f9c51d0,558,8,early,21,82,-1.5545246601104736,-0.7617188096046448,-2.2528510093688965,-0.9990870952606201,-0.3054177463054657,-1.066153645515442,-0.4609580636024475,-0.6983263492584229,0.23736828565597534,-0.7928058505058289,-1.2537639141082764,2.0144998133182526,1.13
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,5707a7fe38a18181a56f87bd,955,1,late,35,36,-1.2715165615081787,-0.9710792303085327,-0.8079204559326172,-0.9283885955810547,-0.42966198921203613,-0.9558544158935547,0.4209054708480835,0.4635961055755615,-0.04269063472747803,-0.300437331199646,0.1204681396484375,0.40572428703308105,0.97
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,a53f859655816ef39961b09b,955,2,mid,24,36,-1.6641124486923218,-0.6126587986946106,-1.0506690740585327,-0.62154620885849,-0.6623374819755554,-0.6989233493804932,0.6223307847976685,0.6134433746337891,0.008887410163879395,-1.0514536499977112,-0.4291228652000427,0.46570873260498047,0.87
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,5d5653546cad43c8eaed074a,955,4,early,8,36,-1.258533239364624,-0.5206061601638794,-1.3212363719940186,-0.5069088339805603,-0.6447279453277588,-0.4802894592285156,-0.07640045881271362,-0.06270313262939453,-0.013697326183319092,-0.7379270792007446,-0.8143275380134583,0.6498890519142151,0.75
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,431e25ec675e12299fd26efa,955,8,late,35,36,-0.7438473701477051,-0.9710792303085327,-0.3317488133907318,-1.1615254878997803,-0.031964145600795746,-1.6104488372802734,0.6025448143482208,0.41209855675697327,0.19044625759124756,0.22723186016082764,0.8297766745090485,0.7487080171704292,1.04
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,3f07bfd4bb4db3783e649c29,435,1,mid,18,47,-0.9098596572875977,-0.11893977969884872,-1.131751537322998,-0.11761303246021271,-1.18812894821167,-0.11245479434728622,-0.2232186272740364,-0.2218918800354004,-0.0013267472386360168,-0.7909198775887489,-1.0141385048627853,-0.06153564900159836,0.83
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,6abba83c2e8de8dd90fdf154,435,2,early,9,47,-1.3129329681396484,-0.9348568916320801,-1.3631168603897095,-0.9910208582878113,-0.7744791507720947,-1.0291244983673096,0.005980074405670166,-0.050183892250061035,0.0561639666557312,-0.37807607650756836,-0.3720960021018982,0.626741349697113,0.75
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,b51fccefafcb510b3382439e,435,4,late,34,47,-0.5235612988471985,-0.5839781165122986,-0.5818676352500916,-0.647321343421936,-0.11711197346448898,-0.6541599631309509,0.005036890506744385,-0.058306336402893066,0.06334322690963745,0.0604168176651001,0.06545370817184448,0.47159428149461746,1.02
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,187f012bfa37ade38e3a1a51,435,8,mid,19,47,-1.6853485107421875,-0.15980882942676544,-1.5679574012756348,-0.1857849359512329,-0.19799184799194336,-0.20101477205753326,0.1433672159910202,0.11739110946655273,0.025976106524467468,-1.525539681315422,-1.3821724653244019,1.3851953893899918,0.91
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,736aeae0555b4803eb42db6b,1064,1,early,2,38,-0.9873369336128235,-0.5502543449401855,-0.9416669011116028,-0.5163931846618652,-0.774674117565155,-0.506263017654419,0.01180887222290039,0.0456700325012207,-0.03386116027832031,-0.43708258867263794,-0.42527371644973755,0.15686261653900146,0.77
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,58b99f2b2c9782c77bd08e18,1064,2,late,32,38,-0.8553047180175781,-0.5653513669967651,-0.9719704985618591,-0.589657187461853,-0.4291527569293976,-0.6472252607345581,-0.09235996007919312,-0.116665780544281,0.02430582046508789,-0.289953351020813,-0.3823133111000061,0.6003858149051666,1.1
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,cc03082db1aa8dd7df0eb7e4,1064,4,mid,22,38,-1.5618674755096436,-0.8531577587127686,-0.7986688613891602,-0.8103680610656738,-0.11359143257141113,-0.7436623573303223,0.7204089164733887,0.7631986141204834,-0.04278969764709473,-0.708709716796875,0.011699199676513672,0.6183717250823975,1.02
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,ad0b0dcf75ab8f41f682d4d4,1064,8,early,11,38,-0.6952300667762756,-1.1756523847579956,-0.6469539999961853,-1.2348239421844482,-0.36911541223526,-1.2929763793945312,0.10744762420654297,0.04827606678009033,0.05917155742645264,0.48042231798171997,0.5878699421882629,0.3359910249710083,0.95
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,f016c46a941b21fff95f36de,943,1,late,48,57,-1.934210181236267,-0.5416651964187622,-1.860929012298584,-0.42965787649154663,-1.1353111267089844,-0.4175528287887573,-0.03872615098953247,0.0732811689376831,-0.11200731992721558,-1.3925449848175049,-1.4312711358070374,0.7135128378868103,1.03
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,3331a6bfde556174444a5ee7,943,2,mid,25,57,-1.5576832294464111,-0.4976569712162018,-1.4553749561309814,-0.5033270120620728,-1.0636104345321655,-0.5109648108482361,0.10797831416130066,0.10230827331542969,0.005670040845870972,-1.0600262582302094,-0.9520479440689087,0.39940232038497925,0.79
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,19328703d8ae6c682b7b8fef,943,4,early,14,57,-0.8066035509109497,-1.006486415863037,-0.7985183000564575,-0.8564698696136475,-0.6263828277587891,-0.7690263986587524,-0.14193129539489746,0.008085250854492188,-0.15001654624938965,0.1998828649520874,0.05795156955718994,0.08469200134277344,0.71
qwen3-4b-cleanv2-s42,<TRAIN_ROOT>/qwen3-4b-cleanv2-s42/checkpoint-417,3dc61cd01859f904cfee1ea3,943,8,late,43,57,-0.6701844334602356,-0.7516399025917053,-0.5474451780319214,-0.5383813977241516,-0.23561836779117584,-0.5236784815788269,-0.0905192494392395,0.12273925542831421,-0.2132585048675537,0.08145546913146973,-0.009063780307769775,0.29712389409542084,1.06
